Date,Open,High,Low,Close,SMA,LMA,SMA2,LMA2,Buy,Sell
2019-05-02 00:00:00+00:00,31681.0,31681.0,31250.0,31345.0,31740.6,32963.0,31763.8,33036.64,0.0,0.0
2019-05-01 00:00:00+00:00,31713.0,31764.0,31655.0,31740.0,31740.95,32897.38,31740.6,32963.0,0.0,0.0
2019-04-30 00:00:00+00:00,31909.0,31909.0,31706.0,31756.0,31751.75,32829.86,31740.95,32897.38,0.0,0.0
2019-04-26 00:00:00+00:00,31980.0,31996.0,31758.0,31939.0,31768.05,32767.92,31751.75,32829.86,0.0,0.0
2019-04-25 00:00:00+00:00,31786.0,32025.0,31704.0,31911.0,31787.1,32704.34,31768.05,32767.92,0.0,0.0
2019-04-24 00:00:00+00:00,31500.0,31838.0,31499.0,31818.0,31794.65,32643.06,31787.1,32704.34,0.0,0.0
2019-04-23 00:00:00+00:00,31606.0,31640.0,31450.0,31562.0,31801.65,32576.2,31794.65,32643.06,0.0,0.0
2019-04-22 00:00:00+00:00,31550.0,31780.0,31550.0,31596.0,31810.65,32514.1,31801.65,32576.2,0.0,0.0
2019-04-18 00:00:00+00:00,31450.0,31616.0,31403.0,31463.0,31806.95,32451.78,31810.65,32514.1,0.0,0.0
2019-04-17 00:00:00+00:00,31648.0,31648.0,31453.0,31480.0,31791.4,32389.72,31806.95,32451.78,0.0,0.0
2019-04-16 00:00:00+00:00,31800.0,31865.0,31523.0,31548.0,31770.0,32336.34,31791.4,32389.72,0.0,0.0
2019-04-15 00:00:00+00:00,31800.0,31874.0,31680.0,31856.0,31749.85,32292.62,31770.0,32336.34,0.0,0.0
2019-04-12 00:00:00+00:00,31838.0,31980.0,31805.0,31862.0,31730.9,32245.74,31749.85,32292.62,0.0,0.0
2019-04-11 00:00:00+00:00,32232.0,32232.0,31734.0,31750.0,31693.5,32197.24,31730.9,32245.74,0.0,0.0
2019-04-10 00:00:00+00:00,32161.0,32293.0,32086.0,32281.0,31712.35,32155.12,31693.5,32197.24,0.0,0.0
2019-04-09 00:00:00+00:00,32225.0,32274.0,32121.0,32201.0,31726.6,32108.02,31712.35,32155.12,0.0,0.0
2019-04-08 00:00:00+00:00,31900.0,32287.0,31900.0,32186.0,31751.65,32062.92,31726.6,32108.02,0.0,0.0
2019-04-05 00:00:00+00:00,31751.0,31894.0,31708.0,31873.0,31758.85,32019.86,31751.65,32062.92,0.0,0.0
2019-04-04 00:00:00+00:00,31471.0,31501.0,31471.0,31492.0,31755.3,31988.12,31758.85,32019.86,0.0,0.0
2019-04-03 00:00:00+00:00,31462.0,31539.0,31402.0,31489.0,31757.4,31957.42,31755.3,31988.12,0.0,0.0
2019-04-02 00:00:00+00:00,31547.0,32430.0,31450.0,31490.0,31764.65,31926.32,31757.4,31957.42,0.0,0.0
2019-04-01 00:00:00+00:00,31695.0,31710.0,31510.0,31526.0,31753.95,31897.66,31764.65,31926.32,0.0,0.0
2019-03-29 00:00:00+00:00,31588.0,31819.0,31500.0,31734.0,31752.85,31877.44,31753.95,31897.66,0.0,0.0
2019-03-28 00:00:00+00:00,32000.0,32038.0,31576.0,31607.0,31736.25,31856.94,31752.85,31877.44,0.0,0.0
2019-03-27 00:00:00+00:00,32150.0,32180.0,31986.0,32016.0,31741.5,31844.06,31736.25,31856.94,0.0,0.0
2019-03-26 00:00:00+00:00,32180.0,32204.0,32015.0,32104.0,31755.8,31827.42,31741.5,31844.06,0.0,0.0
2019-03-22 00:00:00+00:00,31852.0,32165.0,31620.0,32140.0,31784.7,31814.22,31755.8,31827.42,0.0,0.0
2019-03-21 00:00:00+00:00,31911.0,32038.0,31767.0,31819.0,31795.85,31797.0,31784.7,31814.22,0.0,0.0
2019-03-20 00:00:00+00:00,31907.0,31939.0,31665.0,31697.0,31807.55,31779.22,31795.85,31797.0,31697.0,0.0
2019-03-19 00:00:00+00:00,31725.0,32006.0,31657.0,31960.0,31831.55,31770.34,31807.55,31779.22,0.0,0.0
2019-03-18 00:00:00+00:00,31750.0,31750.0,31553.0,31652.0,31836.75,31767.2,31831.55,31770.34,0.0,0.0
2019-03-15 00:00:00+00:00,31886.0,31940.0,31742.0,31826.0,31835.25,31769.06,31836.75,31767.2,0.0,0.0
2019-03-14 00:00:00+00:00,32153.0,32192.0,31781.0,31808.0,31832.55,31774.42,31835.25,31769.06,0.0,0.0
2019-03-13 00:00:00+00:00,32050.0,32319.0,32050.0,32207.0,31855.4,31786.3,31832.55,31774.42,0.0,0.0
2019-03-12 00:00:00+00:00,31984.0,32043.0,31870.0,32000.0,31841.35,31795.7,31855.4,31786.3,0.0,0.0
2019-03-11 00:00:00+00:00,32124.0,32154.0,31875.0,31896.0,31826.1,31800.28,31841.35,31795.7,0.0,0.0
2019-03-08 00:00:00+00:00,31970.0,32227.0,31940.0,32167.0,31825.15,31815.18,31826.1,31800.28,0.0,0.0
2019-03-06 00:00:00+00:00,32170.0,32298.0,31871.0,31948.0,31828.9,31825.82,31825.15,31815.18,0.0,0.0
2019-03-05 00:00:00+00:00,32409.0,32428.0,32070.0,32083.0,31858.45,31836.74,31828.9,31825.82,0.0,0.0
2019-03-01 00:00:00+00:00,32950.0,33007.0,32600.0,32640.0,31916.0,31853.72,31858.45,31836.74,0.0,0.0
2019-02-28 00:00:00+00:00,33320.0,33385.0,32966.0,32981.0,31990.55,31873.82,31916.0,31853.72,0.0,0.0
2019-02-27 00:00:00+00:00,33461.0,33617.0,33242.0,33286.0,32078.55,31894.36,31990.55,31873.82,0.0,0.0
2019-02-26 00:00:00+00:00,33450.0,33598.0,33334.0,33367.0,32160.2,31916.88,32078.55,31894.36,0.0,0.0
2019-02-25 00:00:00+00:00,33511.0,33539.0,33277.0,33300.0,32244.85,31932.92,32160.2,31916.88,0.0,0.0
2019-02-22 00:00:00+00:00,33448.0,33560.0,33330.0,33517.0,32319.9,31965.18,32244.85,31932.92,0.0,0.0
2019-02-20 00:00:00+00:00,33943.0,34031.0,33833.0,33870.0,32408.2,32004.26,32319.9,31965.18,0.0,0.0
2019-02-19 00:00:00+00:00,33650.0,33918.0,33581.0,33899.0,32496.15,32048.54,32408.2,32004.26,0.0,0.0
2019-02-18 00:00:00+00:00,33450.0,33625.0,33450.0,33608.0,32585.6,32086.12,32496.15,32048.54,0.0,0.0
2019-02-15 00:00:00+00:00,33140.0,33410.0,33140.0,33384.0,32669.95,32122.54,32585.6,32086.12,0.0,0.0
2019-02-14 00:00:00+00:00,32950.0,33107.0,32874.0,33079.0,32725.9,32155.18,32669.95,32122.54,0.0,0.0
2019-02-13 00:00:00+00:00,32854.0,33145.0,32805.0,33011.0,32793.85,32188.5,32725.9,32155.18,0.0,0.0
2019-02-11 00:00:00+00:00,33200.0,33200.0,32908.0,33046.0,32854.85,32214.62,32793.85,32188.5,0.0,0.0
2019-02-08 00:00:00+00:00,33199.0,33258.0,33011.0,33242.0,32926.55,32244.34,32854.85,32214.62,0.0,0.0
2019-02-07 00:00:00+00:00,33285.0,33285.0,33035.0,33169.0,32974.65,32268.94,32926.55,32244.34,0.0,0.0
2019-02-06 00:00:00+00:00,33360.0,33445.0,33292.0,33327.0,33041.0,32297.26,32974.65,32268.94,0.0,0.0
2019-02-05 00:00:00+00:00,33434.0,33495.0,33341.0,33367.0,33114.55,32328.24,33041.0,32297.26,0.0,0.0
2019-02-04 00:00:00+00:00,33750.0,33750.0,33180.0,33339.0,33173.15,32363.78,33114.55,32328.24,0.0,0.0
2019-02-01 00:00:00+00:00,33057.0,33464.0,32953.0,33405.0,33246.0,32399.96,33173.15,32363.78,0.0,0.0
2019-01-31 00:00:00+00:00,32988.0,33272.0,32925.0,33056.0,33294.65,32431.82,33246.0,32399.96,0.0,0.0
2019-01-30 00:00:00+00:00,32918.0,32989.0,32827.0,32899.0,33307.6,32460.2,33294.65,32431.82,0.0,0.0
2019-01-29 00:00:00+00:00,32545.0,32939.0,32545.0,32900.0,33303.55,32487.24,33307.6,32460.2,0.0,0.0
2019-01-28 00:00:00+00:00,32340.0,32589.0,32340.0,32547.0,33266.6,32501.06,33303.55,32487.24,0.0,0.0
2019-01-25 00:00:00+00:00,32032.0,32382.0,32009.0,32343.0,33215.4,32510.68,33266.6,32501.06,0.0,0.0
2019-01-24 00:00:00+00:00,32138.0,32151.0,31981.0,32013.0,33151.05,32515.94,33215.4,32510.68,0.0,0.0
2019-01-23 00:00:00+00:00,32159.0,32217.0,32057.0,32140.0,33082.2,32513.12,33151.05,32515.94,0.0,0.0
2019-01-22 00:00:00+00:00,31998.0,32194.0,31957.0,32160.0,32996.7,32512.3,33082.2,32513.12,0.0,0.0
2019-01-21 00:00:00+00:00,32044.0,32195.0,31985.0,32043.0,32903.9,32509.44,32996.7,32512.3,0.0,0.0
2019-01-18 00:00:00+00:00,32276.0,32319.0,32055.0,32091.0,32828.05,32513.8,32903.9,32509.44,0.0,0.0
2019-01-17 00:00:00+00:00,32290.0,32390.0,32205.0,32268.0,32772.25,32529.32,32828.05,32513.8,0.0,0.0
2019-01-16 00:00:00+00:00,32198.0,32307.0,32110.0,32286.0,32732.6,32545.26,32772.25,32529.32,0.0,0.0
2019-01-15 00:00:00+00:00,32130.0,32277.0,32110.0,32180.0,32691.05,32559.06,32732.6,32545.26,0.0,0.0
2019-01-14 00:00:00+00:00,31989.0,32220.0,31975.0,32141.0,32645.8,32571.36,32691.05,32559.06,0.0,0.0
2019-01-11 00:00:00+00:00,31953.0,32076.0,31895.0,31928.0,32580.1,32575.24,32645.8,32571.36,0.0,0.0
2019-01-10 00:00:00+00:00,32048.0,32135.0,31853.0,31880.0,32515.65,32580.7,32580.1,32575.24,0.0,-31880.0
2019-01-09 00:00:00+00:00,31633.0,32023.0,31633.0,32001.0,32449.35,32580.4,32515.65,32580.7,0.0,0.0
2019-01-08 00:00:00+00:00,31618.0,31760.0,31565.0,31741.0,32368.05,32573.14,32449.35,32580.4,0.0,0.0
2019-01-07 00:00:00+00:00,31529.0,31758.0,31448.0,31648.0,32283.5,32563.3,32368.05,32573.14,0.0,0.0
2019-01-04 00:00:00+00:00,31879.0,31879.0,31441.0,31456.0,32186.05,32556.04,32283.5,32563.3,0.0,0.0
2019-01-03 00:00:00+00:00,31700.0,31938.0,31681.0,31789.0,32122.7,32557.88,32186.05,32556.04,0.0,0.0
2019-01-02 00:00:00+00:00,31421.0,31704.0,31369.0,31610.0,32058.25,32550.88,32122.7,32557.88,0.0,0.0
2019-01-01 00:00:00+00:00,31409.0,31461.0,31357.0,31422.0,31984.35,32546.28,32058.25,32550.88,0.0,0.0
2018-12-31 00:00:00+00:00,31571.0,31595.0,31300.0,31391.0,31926.55,32537.58,31984.35,32546.28,0.0,0.0
2018-12-28 00:00:00+00:00,31665.0,31734.0,31585.0,31598.0,31889.3,32533.38,31926.55,32537.58,0.0,0.0
2018-12-27 00:00:00+00:00,31500.0,31768.0,31500.0,31713.0,31874.3,32523.5,31889.3,32533.38,0.0,0.0
2018-12-26 00:00:00+00:00,31470.0,31740.0,31470.0,31559.0,31845.25,32514.68,31874.3,32523.5,0.0,0.0
2018-12-24 00:00:00+00:00,31300.0,31470.0,31270.0,31460.0,31810.25,32505.96,31845.25,32514.68,0.0,0.0
2018-12-21 00:00:00+00:00,31244.0,31387.0,31148.0,31193.0,31767.75,32486.48,31810.25,32505.96,0.0,0.0
2018-12-20 00:00:00+00:00,31159.0,31343.0,31002.0,31311.0,31728.75,32473.74,31767.75,32486.48,0.0,0.0
2018-12-19 00:00:00+00:00,31100.0,31344.0,31064.0,31227.0,31676.7,32456.62,31728.75,32473.74,0.0,0.0
2018-12-18 00:00:00+00:00,31530.0,31563.0,31134.0,31163.0,31620.55,32427.08,31676.7,32456.62,0.0,0.0
2018-12-17 00:00:00+00:00,31496.0,31659.0,31411.0,31630.0,31593.05,32400.06,31620.55,32427.08,0.0,0.0
2018-12-14 00:00:00+00:00,31568.0,31641.0,31503.0,31553.0,31563.65,32365.4,31593.05,32400.06,0.0,0.0
2018-12-13 00:00:00+00:00,31636.0,31698.0,31486.0,31527.0,31543.6,32328.6,31563.65,32365.4,0.0,0.0
2018-12-12 00:00:00+00:00,31817.0,31838.0,31692.0,31732.0,31536.2,32297.24,31543.6,32328.6,0.0,0.0
2018-12-11 00:00:00+00:00,31949.0,31988.0,31740.0,31935.0,31532.9,32265.6,31536.2,32297.24,0.0,0.0
2018-12-10 00:00:00+00:00,31647.0,32118.0,31530.0,32028.0,31547.25,32228.76,31532.9,32265.6,0.0,0.0
2018-12-07 00:00:00+00:00,31071.0,32021.0,31024.0,31595.0,31544.6,32182.68,31547.25,32228.76,0.0,0.0
2018-12-06 00:00:00+00:00,31150.0,31296.0,31062.0,31089.0,31526.25,32132.3,31544.6,32182.68,0.0,0.0
2018-12-05 00:00:00+00:00,31001.0,31089.0,30885.0,31075.0,31490.55,32086.12,31526.25,32132.3,0.0,0.0
2018-12-04 00:00:00+00:00,30786.0,31019.0,30751.0,30952.0,31457.65,32043.58,31490.55,32086.12,0.0,0.0
2018-12-03 00:00:00+00:00,30392.0,30853.0,30392.0,30748.0,31423.95,31998.32,31457.65,32043.58,0.0,0.0
2018-11-30 00:00:00+00:00,30195.0,30358.0,30107.0,30240.0,31366.4,31942.2,31423.95,31998.32,0.0,0.0
2018-11-29 00:00:00+00:00,30338.0,30339.0,30155.0,30204.0,31296.7,31881.44,31366.4,31942.2,0.0,0.0
2018-11-28 00:00:00+00:00,30365.0,30578.0,30250.0,30434.0,31232.75,31826.74,31296.7,31881.44,0.0,0.0
2018-11-27 00:00:00+00:00,30563.0,30630.0,30365.0,30402.0,31174.9,31768.24,31232.75,31826.74,0.0,0.0
2018-11-26 00:00:00+00:00,30471.0,30661.0,30445.0,30547.0,31129.25,31711.84,31174.9,31768.24,0.0,0.0
2018-11-23 00:00:00+00:00,30540.0,30548.0,30412.0,30495.0,31094.35,31654.96,31129.25,31711.84,0.0,0.0
2018-11-22 00:00:00+00:00,30855.0,30880.0,30568.0,30609.0,31059.25,31599.04,31094.35,31654.96,0.0,0.0
2018-11-21 00:00:00+00:00,30775.0,30895.0,30725.0,30825.0,31039.15,31554.42,31059.25,31599.04,0.0,0.0
2018-11-20 00:00:00+00:00,30787.0,30990.0,30758.0,30814.0,31021.7,31512.72,31039.15,31554.42,0.0,0.0
2018-11-19 00:00:00+00:00,31010.0,31040.0,30765.0,30879.0,30984.15,31472.3,31021.7,31512.72,0.0,0.0
2018-11-16 00:00:00+00:00,30845.0,31147.0,30810.0,31007.0,30956.85,31441.5,30984.15,31472.3,0.0,0.0
2018-11-15 00:00:00+00:00,30924.0,30937.0,30720.0,30821.0,30921.55,31411.06,30956.85,31441.5,0.0,0.0
2018-11-14 00:00:00+00:00,30704.0,30846.0,30605.0,30822.0,30876.05,31387.24,30921.55,31411.06,0.0,0.0
2018-11-13 00:00:00+00:00,30909.0,30919.0,30751.0,30769.0,30817.75,31359.82,30876.05,31387.24,0.0,0.0
2018-11-12 00:00:00+00:00,31100.0,31169.0,30969.0,31001.0,30766.4,31336.64,30817.75,31359.82,0.0,0.0
2018-11-09 00:00:00+00:00,31310.0,31372.0,30942.0,31016.0,30737.45,31316.1,30766.4,31336.64,0.0,0.0
2018-11-08 00:00:00+00:00,31501.0,31501.0,31212.0,31406.0,30753.3,31302.4,30737.45,31316.1,0.0,0.0
2018-11-07 00:00:00+00:00,31687.0,31687.0,31551.0,31589.0,30779.0,31288.82,30753.3,31302.4,0.0,0.0
2018-11-06 00:00:00+00:00,31718.0,31876.0,31632.0,31646.0,30813.7,31276.02,30779.0,31288.82,0.0,0.0
2018-11-05 00:00:00+00:00,31736.0,31835.0,31681.0,31702.0,30861.4,31266.46,30813.7,31276.02,0.0,0.0
2018-11-01 00:00:00+00:00,31787.0,31938.0,31745.0,31892.0,30944.0,31261.48,30861.4,31266.46,0.0,0.0
2018-10-31 00:00:00+00:00,31851.0,31899.0,31711.0,31748.0,31021.2,31257.88,30944.0,31261.48,0.0,0.0
2018-10-30 00:00:00+00:00,31919.0,31939.0,31760.0,31837.0,31091.35,31257.02,31021.2,31257.88,0.0,0.0
2018-10-29 00:00:00+00:00,31903.0,32020.0,31846.0,31888.0,31165.65,31254.76,31091.35,31257.02,0.0,0.0
2018-10-26 00:00:00+00:00,31964.0,32213.0,31901.0,31937.0,31235.15,31258.68,31165.65,31254.76,0.0,0.0
2018-10-25 00:00:00+00:00,32114.0,32114.0,31841.0,31861.0,31303.45,31262.94,31235.15,31258.68,31861.0,0.0
2018-10-24 00:00:00+00:00,31970.0,32029.0,31785.0,31913.0,31368.65,31272.08,31303.45,31262.94,0.0,0.0
2018-10-23 00:00:00+00:00,31965.0,32280.0,31958.0,32064.0,31430.6,31277.58,31368.65,31272.08,0.0,0.0
2018-10-22 00:00:00+00:00,31880.0,31916.0,31800.0,31894.0,31484.6,31283.26,31430.6,31277.58,0.0,0.0
2018-10-19 00:00:00+00:00,32047.0,32047.0,31863.0,31902.0,31535.75,31292.86,31484.6,31283.26,0.0,0.0
2018-10-18 00:00:00+00:00,31937.0,32097.0,31826.0,32072.0,31589.0,31306.48,31535.75,31292.86,0.0,0.0
2018-10-17 00:00:00+00:00,31834.0,32020.0,31783.0,31861.0,31641.0,31311.74,31589.0,31306.48,0.0,0.0
2018-10-16 00:00:00+00:00,32072.0,32160.0,31851.0,31868.0,31693.3,31314.84,31641.0,31311.74,0.0,0.0
2018-10-12 00:00:00+00:00,31898.0,31898.0,31730.0,31846.0,31747.15,31320.58,31693.3,31314.84,0.0,0.0
2018-10-11 00:00:00+00:00,31447.0,32014.0,31431.0,31991.0,31796.65,31331.2,31747.15,31320.58,0.0,0.0
2018-10-10 00:00:00+00:00,31366.0,31395.0,31267.0,31381.0,31814.9,31334.96,31796.65,31331.2,0.0,0.0
2018-10-09 00:00:00+00:00,31305.0,31400.0,31231.0,31283.0,31808.75,31334.4,31814.9,31334.96,0.0,0.0
2018-10-08 00:00:00+00:00,31531.0,31531.0,31202.0,31220.0,31790.3,31334.26,31808.75,31334.4,0.0,0.0
2018-10-05 00:00:00+00:00,31302.0,31670.0,31261.0,31643.0,31790.15,31343.86,31790.3,31334.26,0.0,0.0
2018-10-04 00:00:00+00:00,31053.0,31180.0,31000.0,31130.0,31761.55,31333.86,31790.15,31343.86,0.0,0.0
2018-10-03 00:00:00+00:00,31350.0,31350.0,30840.0,31009.0,31717.4,31322.98,31761.55,31333.86,0.0,0.0
2018-09-28 00:00:00+00:00,30328.0,30520.0,30220.0,30481.0,31654.05,31302.06,31717.4,31322.98,0.0,0.0
2018-09-27 00:00:00+00:00,30635.0,30665.0,30300.0,30324.0,31578.4,31273.9,31654.05,31302.06,0.0,0.0
2018-09-26 00:00:00+00:00,30800.0,30810.0,30567.0,30593.0,31513.65,31247.06,31578.4,31273.9,0.0,0.0
2018-09-25 00:00:00+00:00,30797.0,30847.0,30730.0,30819.0,31457.75,31222.88,31513.65,31247.06,0.0,0.0
2018-09-24 00:00:00+00:00,30613.0,30892.0,30595.0,30842.0,31406.8,31207.82,31457.75,31222.88,0.0,0.0
2018-09-21 00:00:00+00:00,30700.0,30904.0,30485.0,30582.0,31340.25,31197.68,31406.8,31207.82,0.0,0.0
2018-09-20 00:00:00+00:00,30600.0,30670.0,30562.0,30599.0,31267.0,31188.16,31340.25,31197.68,0.0,0.0
2018-09-19 00:00:00+00:00,30716.0,30928.0,30613.0,30627.0,31203.65,31181.66,31267.0,31188.16,0.0,0.0
2018-09-18 00:00:00+00:00,30707.0,30928.0,30644.0,30793.0,31148.2,31182.56,31203.65,31181.66,0.0,-30793.0
2018-09-17 00:00:00+00:00,30558.0,30800.0,30558.0,30776.0,31083.4,31193.28,31148.2,31182.56,0.0,0.0
2018-09-14 00:00:00+00:00,30533.0,30637.0,30370.0,30436.0,31012.15,31197.92,31083.4,31193.28,0.0,0.0
2018-09-13 00:00:00+00:00,30604.0,30679.0,30424.0,30450.0,30941.25,31198.24,31012.15,31197.92,0.0,0.0
2018-09-12 00:00:00+00:00,30721.0,30765.0,30410.0,30651.0,30881.5,31203.22,30941.25,31198.24,0.0,0.0
2018-09-11 00:00:00+00:00,30630.0,30738.0,30535.0,30717.0,30817.8,31206.62,30881.5,31203.22,0.0,0.0
2018-09-10 00:00:00+00:00,30569.0,30729.0,30495.0,30715.0,30784.5,31211.02,30817.8,31206.62,0.0,0.0
2018-09-07 00:00:00+00:00,30544.0,30544.0,30385.0,30494.0,30745.05,31208.72,30784.5,31211.02,0.0,0.0
2018-09-06 00:00:00+00:00,30400.0,30700.0,30400.0,30547.0,30711.4,31203.16,30745.05,31208.72,0.0,0.0
2018-09-05 00:00:00+00:00,30219.0,30437.0,30219.0,30315.0,30645.0,31193.18,30711.4,31203.16,0.0,0.0
2018-09-04 00:00:00+00:00,30265.0,30298.0,30137.0,30178.0,30597.4,31179.16,30645.0,31193.18,0.0,0.0
2018-08-30 00:00:00+00:00,30151.0,30316.0,30110.0,30170.0,30555.45,31162.42,30597.4,31179.16,0.0,0.0
2018-08-29 00:00:00+00:00,30004.0,30200.0,30003.0,30188.0,30540.8,31149.76,30555.45,31162.42,0.0,0.0
2018-08-28 00:00:00+00:00,30055.0,30210.0,30001.0,30024.0,30525.8,31133.8,30540.8,31149.76,0.0,0.0
2018-08-24 00:00:00+00:00,29600.0,29967.0,29570.0,29903.0,30491.3,31116.48,30525.8,31133.8,0.0,0.0
2018-08-23 00:00:00+00:00,29628.0,29680.0,29540.0,29608.0,30430.75,31088.62,30491.3,31116.48,0.0,0.0
2018-08-22 00:00:00+00:00,29700.0,29795.0,29636.0,29678.0,30372.55,31061.86,30430.75,31088.62,0.0,0.0
2018-08-21 00:00:00+00:00,29548.0,29627.0,29501.0,29605.0,30323.7,31025.84,30372.55,31061.86,0.0,0.0
2018-08-20 00:00:00+00:00,29465.0,29525.0,29423.0,29497.0,30268.6,30984.0,30323.7,31025.84,0.0,0.0
2018-08-17 00:00:00+00:00,29330.0,29451.0,29268.0,29349.0,30204.7,30938.06,30268.6,30984.0,0.0,0.0
2018-08-16 00:00:00+00:00,29600.0,29600.0,29283.0,29330.0,30131.55,30890.62,30204.7,30938.06,0.0,0.0
2018-08-14 00:00:00+00:00,29700.0,29817.0,29640.0,29735.0,30079.5,30847.48,30131.55,30890.62,0.0,0.0
2018-08-13 00:00:00+00:00,29826.0,29893.0,29705.0,29725.0,30043.95,30807.02,30079.5,30847.48,0.0,0.0
2018-08-09 00:00:00+00:00,29640.0,29734.0,29585.0,29668.0,30004.85,30763.64,30043.95,30807.02,0.0,0.0
2018-08-08 00:00:00+00:00,29626.0,29694.0,29546.0,29610.0,29952.8,30718.08,30004.85,30763.64,0.0,0.0
2018-08-07 00:00:00+00:00,29668.0,29734.0,29585.0,29597.0,29896.8,30671.28,29952.8,30718.08,0.0,0.0
2018-08-06 00:00:00+00:00,29690.0,29697.0,29610.0,29629.0,29842.5,30626.64,29896.8,30671.28,0.0,0.0
2018-08-03 00:00:00+00:00,29600.0,29760.0,29528.0,29671.0,29801.35,30581.8,29842.5,30626.64,0.0,0.0
2018-08-02 00:00:00+00:00,29480.0,29565.0,29451.0,29487.0,29748.35,30530.26,29801.35,30581.8,0.0,0.0
2018-08-01 00:00:00+00:00,29615.0,29670.0,29369.0,29422.0,29703.7,30480.82,29748.35,30530.26,0.0,0.0
2018-07-31 00:00:00+00:00,29705.0,29726.0,29565.0,29653.0,29677.45,30435.84,29703.7,30480.82,0.0,0.0
2018-07-30 00:00:00+00:00,29705.0,29792.0,29687.0,29745.0,29656.2,30389.3,29677.45,30435.84,0.0,0.0
2018-07-27 00:00:00+00:00,29750.0,29825.0,29652.0,29780.0,29635.8,30347.68,29656.2,30389.3,0.0,0.0
2018-07-26 00:00:00+00:00,29841.0,29904.0,29771.0,29788.0,29624.0,30306.08,29635.8,30347.68,0.0,0.0
2018-07-25 00:00:00+00:00,29811.0,29988.0,29791.0,29915.0,29624.6,30267.46,29624.0,30306.08,0.0,0.0
2018-07-24 00:00:00+00:00,29845.0,29932.0,29731.0,29863.0,29637.35,30224.9,29624.6,30267.46,0.0,0.0
2018-07-23 00:00:00+00:00,29921.0,29984.0,29825.0,29872.0,29647.05,30194.72,29637.35,30224.9,0.0,0.0
2018-07-20 00:00:00+00:00,29800.0,29960.0,29733.0,29920.0,29662.8,30167.46,29647.05,30194.72,0.0,0.0
2018-07-19 00:00:00+00:00,29800.0,29945.0,29658.0,29885.0,29682.2,30140.76,29662.8,30167.46,0.0,0.0
2018-07-18 00:00:00+00:00,29751.0,29780.0,29638.0,29766.0,29703.05,30103.22,29682.2,30140.76,0.0,0.0
2018-07-17 00:00:00+00:00,30019.0,30087.0,29701.0,29729.0,29723.0,30075.2,29703.05,30103.22,0.0,0.0
2018-07-16 00:00:00+00:00,30177.0,30225.0,30060.0,30080.0,29740.25,30056.62,29723.0,30075.2,0.0,0.0
2018-07-13 00:00:00+00:00,30146.0,30183.0,30014.0,30105.0,29759.25,30049.1,29740.25,30056.62,0.0,0.0
2018-07-12 00:00:00+00:00,30240.0,30290.0,30137.0,30147.0,29783.2,30045.56,29759.25,30049.1,0.0,0.0
2018-07-11 00:00:00+00:00,30479.0,30515.0,30291.0,30310.0,29818.2,30039.9,29783.2,30045.56,0.0,0.0
2018-07-10 00:00:00+00:00,30650.0,30655.0,30404.0,30528.0,29864.75,30034.08,29818.2,30039.9,0.0,0.0
2018-07-09 00:00:00+00:00,30611.0,30778.0,30600.0,30617.0,29914.15,30029.58,29864.75,30034.08,0.0,0.0
2018-07-06 00:00:00+00:00,30737.0,30737.0,30546.0,30560.0,29958.6,30029.14,29914.15,30029.58,0.0,0.0
2018-07-05 00:00:00+00:00,30617.0,30718.0,30545.0,30650.0,30016.75,30030.16,29958.6,30029.14,0.0,0.0
2018-07-04 00:00:00+00:00,30561.0,30650.0,30531.0,30614.0,30076.35,30029.9,30016.75,30030.16,30614.0,0.0
2018-07-03 00:00:00+00:00,30321.0,30573.0,30244.0,30493.0,30118.35,30023.9,30076.35,30029.9,0.0,0.0
2018-07-02 00:00:00+00:00,30399.0,30518.0,30270.0,30289.0,30145.55,30014.16,30118.35,30023.9,0.0,0.0
2018-06-29 00:00:00+00:00,30460.0,30505.0,30356.0,30432.0,30178.15,30014.08,30145.55,30014.16,0.0,0.0
2018-06-28 00:00:00+00:00,30669.0,30689.0,30475.0,30508.0,30214.15,30015.24,30178.15,30014.08,0.0,0.0
2018-06-27 00:00:00+00:00,30530.0,30720.0,30516.0,30695.0,30253.15,30016.12,30214.15,30015.24,0.0,0.0
2018-06-26 00:00:00+00:00,30628.0,30641.0,30452.0,30554.0,30287.7,30012.86,30253.15,30016.12,0.0,0.0
2018-06-25 00:00:00+00:00,30655.0,30738.0,30621.0,30657.0,30326.95,30011.7,30287.7,30012.86,0.0,0.0
2018-06-22 00:00:00+00:00,30567.0,30656.0,30551.0,30610.0,30361.45,30014.02,30326.95,30011.7,0.0,0.0
2018-06-21 00:00:00+00:00,30750.0,30750.0,30515.0,30616.0,30398.0,30015.4,30361.45,30014.02,0.0,0.0
2018-06-20 00:00:00+00:00,30870.0,30885.0,30757.0,30781.0,30448.75,30024.72,30398.0,30015.4,0.0,0.0
2018-06-19 00:00:00+00:00,31035.0,31098.0,30875.0,30891.0,30506.85,30038.98,30448.75,30024.72,0.0,0.0
2018-06-18 00:00:00+00:00,30975.0,31026.0,30929.0,30974.0,30551.55,30055.06,30506.85,30038.98,0.0,0.0
2018-06-15 00:00:00+00:00,31393.0,31424.0,30958.0,31010.0,30596.8,30071.5,30551.55,30055.06,0.0,0.0
2018-06-14 00:00:00+00:00,31192.0,31418.0,31192.0,31377.0,30658.3,30098.56,30596.8,30071.5,0.0,0.0
