Date,YUM_Close,YUMC_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2017-07-12,71.0401382446289,36.52067184448242,1.9452034876888968,,,,,,,-4.885261114507159,,,,
2017-07-13,70.38822174072266,36.0246467590332,1.9538906852174134,,,,,,,-4.5059560991255125,,,,
2017-07-14,70.56078338623047,36.05382919311523,1.9570954033283274,,,,,,,-4.394063873155886,,,,
2017-07-17,70.53203582763672,36.05382919311523,1.9562980522774924,,,,,,,-4.422811431749636,,,,
2017-07-18,70.71417999267578,36.03437805175781,1.962408783387514,,,,,,,-4.2002289176615335,,,,
2017-07-19,71.08808135986328,36.03437805175781,1.97278502372807,,,,,,,-3.8263275504740335,,,,
2017-07-20,71.53865814208984,36.45259475708008,1.9625120960201359,,,,,,,-4.245210960696056,,,,
2017-07-21,71.65370178222656,36.141361236572266,1.982595545120712,,,,,,,-3.483122013202106,,,,
2017-07-24,71.50989532470703,36.16081237792969,1.9775522346492478,,,,,,,-3.6673668197706917,,,,
2017-07-25,71.71122741699219,35.791229248046875,2.003597778662644,,,,,,,-2.6976823036242195,,,,
2017-07-26,71.50989532470703,35.50918197631836,2.0138423738513076,,,,,,,-2.312646438733424,,,,
2017-07-27,72.48778533935547,35.21739959716797,2.0582946545884275,,,,,,,-0.7281494657768235,,,,
2017-07-28,71.90296936035156,34.906173706054695,2.05989261286119,,,,,,,-0.6659359987096707,,,,
2017-07-31,72.36314392089844,34.808921813964844,2.0788677198231222,,,,,,,-0.003577623560573784,,,,
2017-08-01,72.41107940673828,35.48973083496094,2.0403389291249883,,,,,,,-1.3710240076531193,,,,
2017-08-02,73.4560775756836,35.82040786743164,2.0506767496210108,,,,,,,-1.0134936338279346,,,,
2017-08-03,71.76875305175781,35.800960540771484,2.0046599858689502,,,,,,,-2.6603877393477404,,,,
2017-08-04,71.93173217773438,36.11218643188477,1.9918963453905747,,,,,,,-3.1444380594422654,,,,
2017-08-07,71.89338684082031,36.16081237792969,1.9881574033635252,,,,,,,-3.2838753036574104,,,,
2017-08-08,71.13600158691406,36.11218643188477,1.9698613851889477,,,,,,,-3.940168650262578,,,,
2017-08-09,71.97008514404297,36.24835205078125,1.985471920025998,,,,,,,-3.3891693977632116,,,,
2017-08-10,72.24811553955078,36.30670928955078,1.9899384150560866,,,,,,,-3.232461980045642,,,,
2017-08-11,72.4398422241211,36.763816833496094,1.9704113572375328,,,,,,,-3.9910483940928003,,,,
2017-08-14,73.13011932373047,36.10245895385742,2.025627102497315,,,,,,,-1.9258277736000906,,,,
2017-08-15,73.23556518554688,36.20944213867188,2.022554363170674,,,,,,,-2.0427967968750522,,,,
2017-08-16,73.26432037353516,36.812442779541016,1.9902053447605692,2.152136443358218,,,,,,-3.2676621519798346,1.1091763575387057,,,
2017-08-17,72.42066955566406,36.21917724609375,1.9995117245098286,2.150399409065404,,,,,,-2.8779314278900614,1.0615776168371545,,,
2017-08-18,72.2960433959961,36.03437805175781,2.0063075125690806,2.148214991108701,,,,,,-2.618365514341221,1.005410271311675,,,
2017-08-21,72.71786499023438,36.35533142089844,2.0001981043262713,2.1457661597201025,,,,,,-2.86379650602008,0.9428436545841723,,,
2017-08-22,73.38895416259766,36.083003997802734,2.0338925818667053,2.1436205172221254,,,,,,-1.6265466550407695,0.889536627368634,,,
2017-08-23,73.25475311279297,35.69397735595703,2.052300094838474,2.141772983187864,,,,,,-0.9519727932212305,0.8433030845593062,,,
2017-08-24,73.11095428466797,35.27576065063477,2.072555004801927,2.140055146260104,,,,,,-0.22631142889765954,0.8008221038272606,,,
2017-08-25,72.6987075805664,34.77001571655273,2.090844829441858,2.138369975864526,,,,,,0.41287066484861157,0.7612519992717615,,,
2017-08-28,73.06299591064453,34.67275619506836,2.1072162679999624,2.136870952047063,,,,,,0.9793586708150741,0.7265940698461738,,,
2017-08-29,72.94795227050781,34.215633392333984,2.132006484698068,2.1355767519067257,,,,,,1.8146598518681287,0.6978822332189678,,,
2017-08-30,72.88084411621094,34.17673873901367,2.1324692409289328,2.134014697988972,,,,,,1.8284125343832187,0.6635446654113029,,,
2017-08-31,73.64781188964844,34.39070510864258,2.1415033991594528,2.1323607397152613,,,,,,2.1505505376380114,0.6277722170618144,,,
2017-09-01,73.46566009521484,34.81864547729492,2.109951696516209,2.1316754525083366,,,,,,1.0787233415528448,0.6116954237436392,,,
2017-09-05,73.16846466064453,35.65507125854492,2.0521194342897107,2.1310486689535795,,,,,,-0.9573766166284798,0.5942338273971091,,,
2017-09-06,73.06299591064453,34.94507598876953,2.090795164793035,2.1306291277770977,,,,,,0.41321385348520323,0.5837751967704192,,,
2017-09-07,73.31226348876953,34.81864547729492,2.105546108523266,2.130611555908814,,,,,,0.9253267351075323,0.5843155791992035,,,
2017-09-08,73.32186889648438,34.65330123901367,2.1158696653678852,2.1299345084902463,,,,,,1.2786779363470515,0.5682517320110724,,,
2017-09-11,74.58734893798828,35.061790466308594,2.1273114677261105,2.1292651592940404,,,,,,1.6949209252484536,0.5530595696727825,,,
2017-09-12,73.98336791992188,35.18822860717773,2.102503332743231,2.1282557690789714,,,,,,0.8280787423985743,0.5286443468460066,,,
2017-09-13,73.94502258300781,35.78150177001953,2.0665712428248213,2.127169686250749,,,,,,-0.44366399776252763,0.5005606435752437,,,
2017-09-14,73.9737777709961,35.94684982299805,2.0578653800052655,2.1265489145261784,,,,,,-0.758662533942001,0.48329583143127147,,,
2017-09-15,72.14264678955078,36.35533142089844,1.984375990259311,2.125135297291757,,,,,,-3.4390147067036736,0.4426761014480254,,,
2017-09-18,72.5836410522461,37.79475784301758,1.9204684774996015,2.123695478261618,,,,,,-5.990545510712451,0.3964535937609511,,,
2017-09-19,72.63157653808594,38.602012634277344,1.8815489551337912,2.1222712092445666,,,,,,-7.620868920874642,0.3474778468010307,,,
2017-09-20,73.21640014648438,39.08830642700195,1.8731023889003018,2.1208026697592173,,,,,,-8.047035761274955,0.2962954258564777,,,
2017-09-21,73.32186889648438,38.747901916503906,1.892279717608513,2.119589685754652,,,,,,-7.233876076308761,0.25294684134781037,,,
2017-09-22,72.83291625976562,38.62146377563477,1.8858144963866939,2.118640426356333,,,,,,-7.4599675482440375,0.21659430730617793,,,
2017-09-25,70.89632415771484,38.03791046142578,1.8638332994029931,2.117824788924356,,,,,,-8.183369525607688,0.18371485028783147,,,
2017-09-26,70.3690414428711,38.602012634277344,1.8229371123614848,2.1166872991982086,,,,,,-9.883404016089486,0.13901863659616331,,,
2017-09-27,70.0814208984375,38.689537048339844,1.811379154288554,2.1153515411869677,,,,,,-10.352985235279235,0.08795679294889006,,,
2017-09-28,70.46491241455078,38.80625534057617,1.8158132444403114,2.113687965096137,,,,,,-10.212147605389518,0.02801033896065252,,,
2017-09-29,70.57037353515625,38.87433624267578,1.815346070338429,2.1120390545215835,,,,,,-10.248224671777294,-0.031734065811950665,,,
2017-10-02,70.70458984375,39.2828254699707,1.799885547891643,2.1101691846186608,,,,,,-10.963245415786062,-0.09873299722753323,,,
2017-10-03,70.86756896972656,39.20501327514648,1.8076149719008554,2.1084989327467216,,,,,,-10.638497032327095,-0.1597805591774337,,,
2017-10-04,71.0401382446289,38.79652404785156,1.8310954392978125,2.106948403515744,,,,,,-9.616690704822261,-0.21570901671296472,,,
2017-10-05,71.50031280517578,38.87433624267578,1.8392677461765532,2.1052759072306517,,,,,,-9.318285401757763,-0.2745437276726829,,,
2017-10-06,72.79456329345703,39.7010383605957,1.8335682465602083,2.103639698838054,,,,,,-9.742724227884523,-0.3338314466241129,,,
2017-10-09,72.86167907714844,41.81155014038086,1.7426208507581715,2.1012863183636594,,,,,,-14.063300171626622,-0.42128522483484837,,,
2017-10-10,73.03424835205078,41.344703674316406,1.7664716846772353,2.0990597366462467,,,,,,-12.920170866331517,-0.5029351684282001,,,
2017-10-11,73.47525787353516,41.227989196777344,1.782169329744524,2.096878803646621,,,,,,-12.236515389266643,-0.5821077649601798,,,
2017-10-12,73.25475311279297,41.762916564941406,1.7540621953182245,2.0938951254614846,,,,,,-13.569118367394836,-0.6836763923020417,,,
2017-10-13,73.05340576171875,41.762916564941406,1.749240995851441,2.0911482041855396,,,,,,-13.770465718469055,-0.780175041634974,,,
2017-10-16,73.06299591064453,41.49059677124024,1.7609531218237169,2.0885919995665314,,,,,,-13.194730752213403,-0.8704061052483528,,,
2017-10-17,73.04383087158203,41.510047912597656,1.7596662626210644,2.0857766943292595,,,,,,-13.254334140324943,-0.9667679055082081,,,
2017-10-18,72.88084411621094,41.29607772827149,1.7648369560849688,2.0828140969041473,,,,,,-12.972483194870264,-1.0658878583304274,,,
2017-10-19,72.6891098022461,40.751426696777344,1.7837193859029825,2.0798649229325408,,,,,,-12.0319040822461,-1.16208631151844,,,
2017-10-20,73.024658203125,40.99457931518555,1.7813247366603566,2.0771948839783754,,,,,,-12.201862801731181,-1.252683535697471,,,
2017-10-23,72.43026733398438,41.07238388061523,1.7634785344945367,2.074428328391473,,,,,,-12.958007067068024,-1.347131461761252,,,
2017-10-24,72.22892761230469,39.8177375793457,1.8139887397763992,2.071726505328906,,,,,,-10.550974142045064,-1.434012097205646,,,
